This is Dataplot data file     BENNETT6.DAT
Superconductivity Modeling
Larry Bennett, Lyden Swartzendruber, Henrietta Brown
Date--April 1994
Number of observations = 4744
Number of variables per line image = 3
Order of variables on a line image--
   1. Y = Response Variable = Magnetism M(t)
   2. Factor 1 = Log Time (loge minutes)
   3. Factor 2 = Data Set (10 sets)
   4. Factor 3 = Temperature (degrees Kelvin)
Theoretical Model--Y = a*(b + x)**(-1/mu) = a0 + a1 / (x-c)**d
Theoretical mu = 7/9
  -1.118850      11.066010     702       -99
  -1.118330      11.087430     702       -99
  -1.117490      11.108390     702       -99
  -1.116620      11.128920     702       -99
  -1.115780      11.149030     702       -99
  -1.115030      11.168750     702       -99
  -1.114130      11.188090     702       -99
  -1.113230      11.207060     702       -99
  -1.112510      11.225680     702       -99
  -1.111750      11.243960     702       -99
 
  -6.022870       6.405228     453       -99
  -5.851720       7.008505     453       -99
  -5.752090       7.372746     453       -99
  -5.682010       7.638679     453       -99
  -5.629010       7.848153     453       -99
  -5.585570       8.021584     453       -99
  -5.549080       8.169336     453       -99
  -5.518100       8.298041     453       -99
  -5.490580       8.412054     453       -99
  -5.466550       8.514389     453       -99
  -5.445980       8.607216     453       -99
  -5.426000       8.691986     453       -99
  -5.407470       8.770283     453       -99
  -5.390670       8.842748     453       -99
  -5.375610       8.910315     453       -99
  -5.361420       8.973731     453       -99
  -5.347520       9.033364     453       -99
  -5.334780       9.089640     453       -99
  -5.322610       9.142917     453       -99
  -5.311030       9.193702     453       -99
  -5.300310       9.241742     453       -99
  -5.290180       9.287671     453       -99
  -5.280040       9.331584     453       -99
  -5.270770       9.373648     453       -99
  -5.261510       9.414015     453       -99
  -5.253110       9.452737     453       -99
  -5.244710       9.490091     453       -99
  -5.236890       9.526099     453       -99
  -5.229360       9.560856     453       -99
  -5.221830       9.594445     453       -99
  -5.214880       9.627009     453       -99
  -5.207930       9.658417     453       -99
  -5.201560       9.688932     453       -99
  -5.195190       9.718602     453       -99
  -5.189400       9.747359     453       -99
  -5.183020       9.775313     453       -99
  -5.176650       9.802561     453       -99
  -5.170860       9.829033     453       -99
  -5.165650       9.854822     453       -99
  -5.159860       9.880014     453       -99
  -5.155220       9.904537     453       -99
  -5.150300       9.928472     453       -99
  -5.145090       9.951849     453       -99
  -5.140450       9.974691     453       -99
  -5.135530       9.997023     453       -99
  -5.130900      10.018910     453       -99
  -5.126260      10.040240     453       -99
  -5.121920      10.061170     453       -99
  -5.116990      10.081710     453       -99
  -5.112940      10.101760     453       -99
  -5.108600      10.121450     453       -99
  -5.104250      10.140770     453       -99
  -5.100780      10.159710     453       -99
  -5.097010      10.178270     453       -99
  -5.093250      10.196530     453       -99
  -5.089190      10.214450     453       -99
  -5.085720      10.232030     453       -99
  -5.082240      10.249370     453       -99
  -5.078770      10.266420     453       -99
  -5.074710      10.283190     453       -99
  -5.071240      10.299600     453       -99
  -5.068340      10.315820     453       -99
  -5.064290      10.331720     453       -99
  -5.061390      10.347400     453       -99
  -5.058210      10.362870     453       -99
  -5.055600      10.378100     453       -99
  -5.052990      10.393100     453       -99
  -5.049520      10.407830     453       -99
  -5.046620      10.422400     453       -99
  -5.043730      10.436700     453       -99
  -5.041120      10.450850     453       -99
  -5.037640      10.464810     453       -99
  -5.035040      10.478550     453       -99
  -5.032140      10.492130     453       -99
  -5.029530      10.505500     453       -99
  -5.026350      10.518720     453       -99
  -5.023740      10.531740     453       -99
  -5.021430      10.544600     453       -99
  -5.018820      10.557320     453       -99
  -5.015920      10.569850     453       -99
  -5.013320      10.582230     453       -99
  -5.010420      10.594500     453       -99
  -5.008390      10.606600     453       -99
  -5.005790      10.618560     453       -99
  -5.003180      10.630350     453       -99
  -5.000570      10.642030     453       -99
  -4.998840      10.653580     453       -99
  -5.004920      10.664970     453       -99
  -4.993620      10.676250     453       -99
  -4.991310      10.687380     453       -99
  -4.988410      10.698440     453       -99
  -4.986090      10.709360     453       -99
  -4.984070      10.720130     453       -99
  -4.982330      10.730810     453       -99
  -4.980010      10.741360     453       -99
  -4.977120      10.751820     453       -99
  -4.975960      10.762190     453       -99
  -4.973640      10.772430     453       -99
  -4.970170      10.782570     453       -99
  -4.969300      10.792610     453       -99
  -4.966980      10.802550     453       -99
  -4.965530      10.812390     453       -99
  -4.963500      10.822130     453       -99
  -4.961190      10.831779     453       -99
  -4.959160      10.841360     453       -99
  -4.956260      10.850810     453       -99
  -4.955110      10.860190     453       -99
  -4.953370      10.869460     453       -99
  -4.951920      10.878660     453       -99
  -4.950180      10.887790     453       -99
  -4.948160      10.896830     453       -99
  -4.946420      10.905790     453       -99
  -4.944680      10.914670     453       -99
  -4.942070      10.923450     453       -99
  -4.941500      10.932190     453       -99
  -4.939470      10.940840     453       -99
  -4.937150      10.949410     453       -99
  -4.935410      10.957900     453       -99
  -4.934830      10.966360     453       -99
  -4.933100      10.974720     453       -99
  -4.931360      10.983000     453       -99
  -4.929910      10.991220     453       -99
  -4.928750      10.999370     453       -99
  -4.926730      11.007460     453       -99
  -4.924410      11.015490     453       -99
  -4.922090      11.023460     453       -99
  -4.921220      11.031360     453       -99
  -4.920930      11.039200     453       -99
  -4.918910      11.046960     453       -99
  -4.918040      11.054670     453       -99
  -4.915720      11.062310     453       -99
  -4.914850      11.069920     453       -99
  -4.912820      11.077450     453       -99
  -4.912530      11.084950     453       -99
  -4.911090      11.092360     453       -99
  -4.909640      11.099720     453       -99
  -4.907610      11.107040     453       -99
  -4.905580      11.114310     453       -99
  -4.903850      11.121510     453       -99
  -4.901530      11.128670     453       -99
  -4.900080      11.135780     453       -99
  -4.904140      11.142840     453       -99
  -4.898050      11.149850     453       -99
  -4.895740      11.156820     453       -99
  -4.894290      11.163720     453       -99
  -4.893710      11.170570     453       -99
  -4.893420      11.177380     453       -99
  -4.892260      11.184170     453       -99
  -4.889950      11.190880     453       -99
  -4.890240      11.197550     453       -99
  -4.887920      11.204190     453       -99
  -4.886760      11.210800     453       -99
  -4.885020      11.217350     453       -99
  -4.884440      11.223860     453       -99
  -4.882710      11.230330     453       -99
  -4.881260      11.236750     453       -99
  -4.879520      11.243130     453       -99
  -4.878360      11.249490     453       -99
  -4.877200      11.255790     453       -99
  -4.876040      11.262060     453       -99
  -4.875180      11.268290     453       -99
  -4.874600      11.274470     453       -99
  -4.874020      11.280620     453       -99
  -4.872280      11.286730     453       -99
  -4.871120      11.292810     453       -99
  -4.870540      11.298860     453       -99
  -4.869380      11.304860     453       -99
  -4.867360      11.310830     453       -99
  -4.866490      11.316760     453       -99
  -4.865620      11.322660     453       -99
  -4.863880      11.328520     453       -99
  -4.862430      11.334340     453       -99
  -4.860410      11.340130     453       -99
  -4.860120      11.345890     453       -99
  -4.858960      11.351600     453       -99
  -4.857510      11.357310     453       -99
  -4.856930      11.362960     453       -99
  -4.855770      11.368590     453       -99
  -4.854030      11.374180     453       -99
  -4.853460      11.379740     453       -99
  -4.852300      11.385280     453       -99
  -4.851720      11.390800     453       -99
  -4.850850      11.396270     453       -99
  -4.849110      11.401720     453       -99
  -4.848530      11.407140     453       -99
  -4.847370      11.412530     453       -99
  -4.846790      11.417880     453       -99
  -4.845640      11.423210     453       -99
  -4.844770      11.428520     453       -99
  -4.843320      11.433790     453       -99
  -4.842450      11.439040     453       -99
  -4.841580      11.444270     453       -99
  -4.840420      11.449460     453       -99
  -4.839840      11.454620     453       -99
  -4.838690      11.459770     453       -99
  -4.837530      11.464890     453       -99
  -4.836370      11.469970     453       -99
  -4.835500      11.475030     453       -99
  -4.835500      11.480070     453       -99
  -4.834340      11.485090     453       -99
  -4.832890      11.490070     453       -99
  -4.831450      11.495030     453       -99
  -4.830870      11.499960     453       -99
  -4.830000      11.504870     453       -99
  -4.828840      11.509760     453       -99
  -4.827680      11.514630     453       -99
  -4.826810      11.519470     453       -99
  -4.826520      11.524290     453       -99
  -4.825360      11.529080     453       -99
  -4.825070      11.533850     453       -99
  -4.823920      11.538590     453       -99
  -4.822760      11.543320     453       -99
  -4.821890      11.548030     453       -99
  -4.821310      11.552700     453       -99
  -4.820440      11.557370     453       -99
  -4.819570      11.562010     453       -99
  -4.818410      11.566620     453       -99
  -4.817830      11.571220     453       -99
  -4.816390      11.575790     453       -99
  -4.815810      11.580350     453       -99
  -4.814940      11.584880     453       -99
  -4.814360      11.589400     453       -99
  -4.813200      11.593890     453       -99
  -4.812910      11.598360     453       -99
  -4.812040      11.602820     453       -99
  -4.810880      11.607250     453       -99
  -4.810300      11.611650     453       -99
  -4.809730      11.616050     453       -99
  -4.808570      11.620430     453       -99
  -4.808280      11.624790     453       -99
  -4.807120      11.629130     453       -99
  -4.806830      11.633440     453       -99
  -4.805960      11.637740     453       -99
  -4.805960      11.642020     453       -99
  -4.803930      11.646290     453       -99
  -4.803640      11.650530     453       -99
  -4.802780      11.654760     453       -99
  -4.801910      11.658980     453       -99
  -4.801910      11.663170     453       -99
  -4.801040      11.667350     453       -99
  -4.800460      11.671500     453       -99
  -4.800170      11.675630     453       -99
  -4.799300      11.679760     453       -99
  -4.799010      11.683880     453       -99
  -4.798430      11.687970     453       -99
  -4.796400      11.692039     453       -99
  -4.796400      11.696080     453       -99
  -4.795250      11.700120     453       -99
  -4.794670      11.704150     453       -99
  -4.794090      11.708160     453       -99
  -4.792640      11.712160     453       -99
  -4.792640      11.716130     453       -99
  -4.791770      11.720090     453       -99
  -4.790320      11.724030     453       -99
  -4.789740      11.727970     453       -99
  -4.788870      11.731880     453       -99
  -4.787140      11.735780     453       -99
  -4.786850      11.739660     453       -99
  -4.785980      11.743530     453       -99
  -4.785400      11.747390     453       -99
  -4.785110      11.751230     453       -99
  -4.783950      11.755050     453       -99
  -4.783660      11.758860     453       -99
  -4.783080      11.762670     453       -99
  -4.781920      11.766450     453       -99
  -4.781340      11.770200     453       -99
  -4.780480      11.773960     453       -99
  -4.780190      11.777700     453       -99
  -4.779320      11.781430     453       -99
  -4.778740      11.785140     453       -99
  -4.777870      11.788830     453       -99
  -4.777000      11.792520     453       -99
  -4.776420      11.796200     453       -99
  -4.775840      11.799860     453       -99
  -4.774680      11.803500     453       -99
  -4.774100      11.807130     453       -99
  -4.772950      11.810760     453       -99
  -4.772950      11.814360     453       -99
  -4.772080      11.817950     453       -99
  -4.772080      11.821530     453       -99
  -4.771500      11.825090     453       -99
  -4.770630      11.828640     453       -99
  -4.770630      11.832180     453       -99
  -4.769760      11.835700     453       -99
  -4.770050      11.839210     453       -99
  -4.767730      11.842720     453       -99
  -4.768310      11.846210     453       -99
  -4.766570      11.849690     453       -99
  -4.765710      11.853160     453       -99
  -4.765420      11.856620     453       -99
  -4.764550      11.860060     453       -99
  -4.765710      11.863490     453       -99
  -4.763680      11.866920     453       -99
  -4.763970      11.870320     453       -99
  -4.762230      11.873750     453       -99
  -4.762520      11.877131     453       -99
  -4.762230      11.880500     453       -99
  -4.762230      11.883900     453       -99
  -4.760490      11.887260     453       -99
  -4.760490      11.890600     453       -99
  -4.759330      11.893960     453       -99
  -4.759050      11.897290     453       -99
  -4.757600      11.900600     453       -99
  -4.756440      11.903930     453       -99
  -4.756150      11.907210     453       -99
  -4.755860      11.910490     453       -99
  -4.754410      11.913780     453       -99
  -4.755280      11.917040     453       -99
  -4.754990      11.920280     453       -99
  -4.753830      11.923550     453       -99
  -4.753250      11.926780     453       -99
  -4.752670      11.929990     453       -99
  -4.752090      11.933220     453       -99
  -4.751810      11.936420     453       -99
  -4.750360      11.939590     453       -99
  -4.750070      11.942800     453       -99
  -4.750070      11.945960     453       -99
  -4.749490      11.949120     453       -99
  -4.748910      11.952290     453       -99
  -4.748040      11.955420     453       -99
  -4.747170      11.958540     453       -99
  -4.746590      11.961690     453       -99
  -4.746590      11.964790     453       -99
  -4.746010      11.967880     453       -99
  -4.744850      11.971000     453       -99
  -4.744280      11.974070     453       -99
  -4.743120      11.977140     453       -99
  -4.742830      11.980230     453       -99
  -4.742250      11.983280     453       -99
  -4.742830      11.986340     453       -99
  -4.741960      11.989400     453       -99
  -4.741380      11.992420     453       -99
  -4.740220      11.995430     453       -99
  -4.739640      11.998460     453       -99
  -4.739350      12.001460     453       -99
  -4.738770      12.004440     453       -99
  -4.737900      12.007450     453       -99
  -4.737610      12.010410     453       -99
  -4.736750      12.013370     453       -99
  -4.736750      12.016350     453       -99
  -4.735880      12.019290     453       -99
  -4.735300      12.022220     453       -99
  -4.735010      12.025180     453       -99
  -4.734720      12.028090     453       -99
  -4.733560      12.031010     453       -99
  -4.733560      12.033930     453       -99
  -4.732980      12.036820     453       -99
  -4.732110      12.039710     453       -99
  -4.732110      12.042610     453       -99
  -4.731530      12.045470     453       -99
  -4.731240      12.048330     453       -99
  -4.729800      12.051210     453       -99
  -4.730080      12.054050     453       -99
  -4.729800      12.056880     453       -99
  -4.729220      12.059730     453       -99
  -4.728640      12.062550     453       -99
  -4.727770      12.065360     453       -99
  -4.727480      12.068190     453       -99
  -4.727190      12.070990     453       -99
  -4.726320      12.073770     453       -99
  -4.725450      12.076580     453       -99
  -4.725160      12.079350     453       -99
  -4.725160      12.082110     453       -99
  -4.725160      12.084900     453       -99
  -4.724000      12.087640     453       -99
  -4.724290      12.090390     453       -99
  -4.723420      12.093150     453       -99
  -4.722840      12.095870     453       -99
  -4.722270      12.098590     453       -99
  -4.722270      12.101330     453       -99
  -4.721690      12.104030     453       -99
  -4.721400      12.106730     453       -99
  -4.720820      12.109450     453       -99
  -4.720530      12.112130     453       -99
  -4.719950      12.114810     453       -99
  -4.719370      12.117500     453       -99
  -4.718210      12.120160     453       -99
  -4.717630      12.122810     453       -99
  -4.717630      12.125500     453       -99
  -4.717340      12.128140     453       -99
  -4.717050      12.130770     453       -99
  -4.717050      12.133430     453       -99
  -4.717050      12.136040     453       -99
  -4.716180      12.138660     453       -99
  -4.714740      12.141290     453       -99
  -4.714160      12.143880     453       -99
  -4.714160      12.146470     453       -99
  -4.713870      12.149080     453       -99
  -4.713870      12.151660     453       -99
  -4.713000      12.154230     453       -99
  -4.712710      12.156830     453       -99
  -4.712420      12.159380     453       -99
  -4.712130      12.161940     453       -99
  -4.710970      12.164520     453       -99
  -4.710970      12.167050     453       -99
  -4.710680      12.169580     453       -99
  -4.709520      12.172130     453       -99
  -4.709230      12.174640     453       -99
  -4.708650      12.177150     453       -99
  -4.708650      12.179690     453       -99
  -4.708360      12.182180     453       -99
  -4.707500      12.184680     453       -99
  -4.707790      12.187200     453       -99
  -4.706920      12.189670     453       -99
  -4.706340      12.192150     453       -99
  -4.706630      12.194650     453       -99
  -4.705760      12.197110     453       -99
  -4.705470      12.199570     453       -99
  -4.705760      12.202050     453       -99
  -4.704310      12.204500     453       -99
  -4.704020      12.206940     453       -99
  -4.704020      12.209400     453       -99
  -4.703150      12.211830     453       -99
  -4.702860      12.214250     453       -99
  -4.701990      12.216690     453       -99
  -4.701410      12.219100     453       -99
  -4.700830      12.221500     453       -99
  -4.700550      12.223930     453       -99
  -4.700260      12.226330     453       -99
  -4.699390      12.228710     453       -99
  -4.698520      12.231130     453       -99
  -4.698520      12.233510     453       -99
  -4.697940      12.235880     453       -99
  -4.697940      12.238270     453       -99
  -4.697360      12.240630     453       -99
  -4.697360      12.242980     453       -99
  -4.696490      12.245370     453       -99
  -4.695910      12.247710     453       -99
  -4.695040      12.250040     453       -99
  -4.695330      12.252410     453       -99
  -4.695330      12.254730     453       -99
  -4.694170      12.257040     453       -99
  -4.694460      12.259390     453       -99
  -4.693310      12.261690     453       -99
  -4.693020      12.264000     453       -99
  -4.692440      12.266330     453       -99
  -4.692150      12.268620     453       -99
  -4.691860      12.270900     453       -99
  -4.691570      12.273210     453       -99
  -4.690700      12.275490     453       -99
  -4.690120      12.277760     453       -99
  -4.689830      12.280060     453       -99
  -4.689540      12.282320     453       -99
  -4.688380      12.284570     453       -99
  -4.688960      12.286850     453       -99
  -4.687800      12.289100     453       -99
  -4.687800      12.291340     453       -99
  -4.687220      12.293610     453       -99
  -4.686930      12.295840     453       -99
  -4.686640      12.298080     453       -99
  -4.686640      12.300330     453       -99
  -4.686930      12.302550     453       -99
  -4.685780      12.304760     453       -99
  -4.684910      12.307000     453       -99
  -4.684910      12.309210     453       -99
  -4.684330      12.311400     453       -99
  -4.683460      12.313630     453       -99
  -4.683170      12.315810     453       -99
  -4.682880      12.317980     453       -99
  -4.682880      12.320200     453       -99
  -4.682300      12.322370     453       -99
  -4.681720      12.324540     453       -99
  -4.681430      12.326740     453       -99
  -4.681140      12.328900     453       -99
  -4.680270      12.331050     453       -99
  -4.680270      12.333230     453       -99
  -4.679400      12.335380     453       -99
  -4.679400      12.337520     453       -99
  -4.679110      12.339690     453       -99
  -4.678540      12.341820     453       -99
  -4.677960      12.344000     453       -99
  -4.678250      12.346170     453       -99
  -4.677090      12.348290     453       -99
  -4.677670      12.350400     453       -99
  -4.676800      12.352510     453       -99
  -4.676220      12.354610     453       -99
  -4.675930      12.356710     453       -99
  -4.676220      12.358810     453       -99
  -4.675350      12.360890     453       -99
  -4.675060      12.362980     453       -99
  -4.674190      12.365090     453       -99
  -4.673610      12.367170     453       -99
  -4.673610      12.369240     453       -99
  -4.673320      12.371340     453       -99
  -4.673030      12.373410     453       -99
  -4.672740      12.375470     453       -99
  -4.672450      12.377560     453       -99
  -4.671870      12.379610     453       -99
  -4.671300      12.381650     453       -99
  -4.671010      12.383730     453       -99
  -4.670430      12.385770     453       -99
  -4.670720      12.387800     453       -99
  -4.670720      12.389870     453       -99
  -4.670140      12.391890     453       -99
  -4.669850      12.393910     453       -99
  -4.670140      12.395960     453       -99
  -4.668980      12.397980     453       -99
  -4.668690      12.400000     453       -99
  -4.668110      12.402030     453       -99
  -4.667820      12.404040     453       -99
  -4.667240      12.406040     453       -99
  -4.666950      12.408060     453       -99
  -4.667240      12.410060     453       -99
  -4.666370      12.412040     453       -99
  -4.666660      12.414060     453       -99
  -4.665790      12.416030     453       -99
  -4.665500      12.418010     453       -99
  -4.665790      12.420010     453       -99
  -4.664920      12.421980     453       -99
  -4.664340      12.423950     453       -99
  -4.664340      12.425940     453       -99
  -4.664060      12.427900     453       -99
  -4.663770      12.429850     453       -99
  -4.663770      12.431840     453       -99
  -4.662900      12.433780     453       -99
  -4.662320      12.435730     453       -99
  -4.661740      12.437700     453       -99
  -4.661160      12.439631     453       -99
  -4.661450      12.441560     453       -99
  -4.661160      12.443520     453       -99
  -4.660290      12.445440     453       -99
  -4.660290      12.447360     453       -99
  -4.659710      12.449310     453       -99
  -4.659710      12.451220     453       -99
  -4.659420      12.453130     453       -99
  -4.658840      12.455070     453       -99
  -4.658550      12.456970     453       -99
  -4.657680      12.458870     453       -99
  -4.657680      12.460790     453       -99
  -4.656820      12.462680     453       -99
  -4.657100      12.464570     453       -99
  -4.657100      12.466490     453       -99
  -4.656530      12.468360     453       -99
  -4.656240      12.470240     453       -99
  -4.655660      12.472140     453       -99
  -4.655660      12.474020     453       -99
  -4.655080      12.475880     453       -99
  -4.654790      12.477770     453       -99
  -4.654790      12.479630     453       -99
  -4.654790      12.481480     453       -99
  -4.654790      12.483370     453       -99
  -4.654790      12.485220     453       -99
  -4.654210      12.487060     453       -99
  -4.653630      12.488940     453       -99
  -4.653050      12.490780     453       -99
  -4.653050      12.492610     453       -99
  -4.652470      12.494470     453       -99
  -4.651310      12.496310     453       -99
  -4.651600      12.498130     453       -99
  -4.651890      12.499980     453       -99
  -4.650730      12.501790     453       -99
  -4.650440      12.503610     453       -99
  -4.649860      12.505450     453       -99
  -4.650150      12.507260     453       -99
  -4.649860      12.509070     453       -99
  -4.649290      12.510900     453       -99
  -4.649290      12.512700     453       -99
  -4.649290      12.514490     453       -99
  -4.648710      12.516320     453       -99
  -4.648420      12.518100     453       -99
  -4.648130      12.519890     453       -99
  -4.647260      12.521700     453       -99
  -4.646680      12.523490     453       -99
  -4.646390      12.525270     453       -99
  -4.646390      12.527070     453       -99
  -4.646100      12.528840     453       -99
  -4.645520      12.530610     453       -99
  -4.645230      12.532400     453       -99
  -4.644940      12.534170     453       -99
  -4.644650      12.535920     453       -99
  -4.644650      12.537710     453       -99
  -4.644070      12.539460     453       -99
  -4.643780      12.541210     453       -99
  -4.643780      12.542990     453       -99
  -4.642910      12.544730     453       -99
  -4.642330      12.546470     453       -99
  -4.642330      12.548240     453       -99
  -4.641760      12.549970     453       -99
  -4.641470      12.551700     453       -99
  -4.641180      12.553420     453       -99
  -4.641180      12.555150     453       -99
  -4.641180      12.556870     453       -99
  -4.641470      12.558590     453       -99
  -4.641180      12.560310     453       -99
  -4.640020      12.562010     453       -99
  -4.640020      12.563720     453       -99
  -4.639440      12.565430     453       -99
  -4.639440      12.567140     453       -99
  -4.639440      12.568840     453       -99
  -4.639150      12.570530     453       -99
  -4.638570      12.572230     453       -99
  -4.637990      12.573920     453       -99
  -4.637410      12.575610     453       -99
  -4.636540      12.577340     453       -99
  -4.636250      12.579030     453       -99
  -4.635380      12.580710     453       -99
  -4.634810      12.582380     453       -99
  -4.635380      12.584060     453       -99
  -4.635670      12.585730     453       -99
  -4.635960      12.587400     453       -99
  -4.635090      12.589060     453       -99
  -4.633940      12.590720     453       -99
  -4.635090      12.592410     453       -99
  -4.634520      12.594070     453       -99
  -4.633940      12.595730     453       -99
  -4.633940      12.597380     453       -99
  -4.633360      12.599030     453       -99
  -4.633360      12.600680     453       -99
  -4.632780      12.602320     453       -99
  -4.632200      12.603960     453       -99
  -4.632200      12.605600     453       -99
  -4.632780      12.607240     453       -99
  -4.631910      12.608891     453       -99
  -4.631620      12.610520     453       -99
  -4.631040      12.612150     453       -99
  -4.631330      12.613770     453       -99
  -4.630460      12.615390     453       -99
  -4.630170      12.617010     453       -99
  -4.629300      12.618620     453       -99
  -4.629880      12.620270     453       -99
  -4.629880      12.621880     453       -99
  -4.629300      12.623490     453       -99
  -4.629880      12.625140     453       -99
  -4.629590      12.626740     453       -99
  -4.629590      12.628340     453       -99
  -4.628720      12.629940     453       -99
  -4.629010      12.631530     453       -99
  -4.629010      12.633130     453       -99
  -4.628430      12.634720     453       -99
  -4.627570      12.636310     453       -99
  -4.626700      12.637900     453       -99
  -4.626120      12.639480     453       -99
  -4.625830      12.641060     453       -99
  -4.625830      12.642640     453       -99
  -4.626120      12.644210     453       -99
  -4.625540      12.645790     453       -99
  -4.625540      12.647390     453       -99
  -4.626410      12.648960     453       -99
  -4.626410      12.650530     453       -99
  -4.626120      12.652100     453       -99
  -4.626700      12.653660     453       -99
  -4.625250      12.655220     453       -99
  -4.624960      12.656770     453       -99
  -4.625250      12.658330     453       -99
  -4.625830      12.659880     453       -99
  -4.625250      12.661430     453       -99
  -4.623800      12.662970     453       -99
  -4.624090      12.664520     453       -99
  -4.624090      12.666060     453       -99
  -4.622060      12.667600     453       -99
  -4.621480      12.669170     453       -99
  -4.621480      12.670700     453       -99
  -4.621480      12.672240     453       -99
  -4.622350      12.673770     453       -99
  -4.623220      12.675300     453       -99
  -4.622640      12.676830     453       -99
  -4.623220      12.678360     453       -99
  -4.622930      12.679880     453       -99
  -4.621770      12.681400     453       -99
  -4.622060      12.682920     453       -99
  -4.621190      12.684440     453       -99
  -4.621480      12.685950     453       -99
  -4.621190      12.687450     453       -99
  -4.620330      12.688960     453       -99
  -4.621480      12.690470     453       -99
  -4.621480      12.691970     453       -99
  -4.622060      12.693480     453       -99
  -4.620330      12.695000     453       -99
  -4.621190      12.696500     453       -99
  -4.620040      12.697990     453       -99
  -4.619750      12.699480     453       -99
  -4.620330      12.700970     453       -99
  -4.619750      12.702470     453       -99
  -4.620040      12.703950     453       -99
  -4.619170      12.705430     453       -99
  -4.619170      12.706910     453       -99
  -4.619170      12.708390     453       -99
  -4.619170      12.709870     453       -99
  -4.618010      12.711340     453       -99
  -4.618010      12.712820     453       -99
  -4.618010      12.714280     453       -99
  -4.617720      12.715750     453       -99
  -4.618010      12.717220     453       -99
  -4.617430      12.718680     453       -99
  -4.617140      12.720170     453       -99
  -4.616850      12.721640     453       -99
  -4.616270      12.723100     453       -99
  -4.616270      12.724580     453       -99
  -4.616270      12.726030     453       -99
  -4.616270      12.727490     453       -99
  -4.615980      12.728940     453       -99
  -4.615980      12.730380     453       -99
  -4.615690      12.731830     453       -99
  -4.615400      12.733270     453       -99
  -4.615110      12.734710     453       -99
  -4.614530      12.736150     453       -99
  -4.613950      12.737590     453       -99
  -4.613370      12.739030     453       -99
  -4.612800      12.740460     453       -99
  -4.611640      12.741890     453       -99
  -4.611350      12.743320     453       -99
  -4.611930      12.744740     453       -99
  -4.612220      12.746170     453       -99
  -4.611640      12.747590     453       -99
  -4.611930      12.749050     453       -99
  -4.611930      12.750470     453       -99
  -4.611060      12.751890     453       -99
  -4.611060      12.753330     453       -99
  -4.610190      12.754740     453       -99
  -4.609320      12.756150     453       -99
  -4.609320      12.757560     453       -99
  -4.608450      12.758970     453       -99
  -4.609320      12.760370     453       -99
  -4.607870      12.761770     453       -99
  -4.607290      12.763170     453       -99
  -4.607290      12.764570     453       -99
  -4.607870      12.765970     453       -99
  -4.606710      12.767370     453       -99
  -4.607000      12.768760     453       -99
  -4.605840      12.770150     453       -99
  -4.605840      12.771540     453       -99
  -4.605560      12.772930     453       -99
  -4.605560      12.774320     453       -99
  -4.605840      12.775700     453       -99
  -4.606130      12.777080     453       -99
  -4.604980      12.778460     453       -99
  -4.604980      12.779840     453       -99
  -4.604400      12.781240     453       -99
  -4.604690      12.782619     453       -99
  -4.605560      12.783990     453       -99
  -4.604400      12.785390     453       -99
  -4.603820      12.786760     453       -99
  -4.604110      12.788120     453       -99
  -4.602950      12.789490     453       -99
  -4.602950      12.790850     453       -99
  -4.602080      12.792210     453       -99
  -4.602370      12.793570     453       -99
  -4.601790      12.794930     453       -99
  -4.600920      12.796280     453       -99
  -4.600920      12.797640     453       -99
  -4.600920      12.798990     453       -99
  -4.599470      12.800340     453       -99
  -4.599470      12.801680     453       -99
  -4.599760      12.803030     453       -99
 
  -3.646680       6.393590     553       -99
  -3.545320       7.004881     553       -99
  -3.480160       7.370860     553       -99
  -3.437590       7.638198     553       -99
  -3.404570       7.848933     553       -99
  -3.375030       8.023552     553       -99
  -3.360550       8.171599     553       -99
  -3.333910       8.300528     553       -99
  -3.313060       8.414938     553       -99
  -3.300020       8.517593     553       -99
  -3.285830       8.610501     553       -99
  -3.268750       8.695674     553       -99
  -3.262670       8.774158     553       -99
  -3.249630       8.846640     553       -99
  -3.236020       8.914357     553       -99
  -3.228200       8.977777     553       -99
  -3.218360       9.037295     553       -99
  -3.211120       9.093469     553       -99
  -3.205900       9.146974     553       -99
  -3.195480       9.197559     553       -99
  -3.189970       9.245707     553       -99
  -3.182160       9.291643     553       -99
  -3.172890       9.335562     553       -99
  -3.165360       9.377632     553       -99
  -3.163040       9.418085     553       -99
  -3.160150       9.456887     553       -99
  -3.151750       9.494240     553       -99
  -3.145670       9.530465     553       -99
  -3.138430       9.565213     553       -99
  -3.134080       9.598794     553       -99
  -3.128580       9.631350     553       -99
  -3.125100       9.662816     553       -99
  -3.122790       9.693321     553       -99
  -3.116990       9.722924     553       -99
  -3.112650       9.751792     553       -99
  -3.109470       9.779793     553       -99
  -3.102220       9.806921     553       -99
  -3.097880       9.833440     553       -99
  -3.094410       9.859222     553       -99
  -3.090640       9.884457     553       -99
  -3.087740       9.909022     553       -99
  -3.086010       9.932997     553       -99
  -3.083110       9.956459     553       -99
  -3.076450       9.979290     553       -99
  -3.074420      10.001650     553       -99
  -3.072110      10.023530     553       -99
  -3.069210      10.044940     553       -99
  -3.064290      10.065900     553       -99
  -3.064290      10.086470     553       -99
  -3.060810      10.106590     553       -99
  -3.056760      10.126350     553       -99
  -3.055890      10.145720     553       -99
  -3.051540      10.164690     553       -99
  -3.050970      10.183310     553       -99
