This is dataplot data file     sarkar66_allresponses_040219.dat  (n = 7700)   4/2/19
Contents: All xx responses for Sumona Sarkar's cell counting experiment
Contact:  Sumona Sarkar, Laura Pierce, John Elliott
Date:     4/2/19
Number of observations = 7700 records = 11 conditions x 70 protocols x 10 "coded" images (actually 50 images)
Number of variables per line image = 19 (= 8 + 3 + 8)
Order of variables on a line image:
    1. Response 1 = TCC (Total  Cell Counts)
    2. Response 2 = VCC (Viable Cell Counts)
    3. Response 3 = DCC (Dead   Cell Counts)
    4. Response 4 = V   (Viability (%))
    5. Response 5 = ETCC (|Error| in Total  Cell Counts)
    6. Response 6 = EVCC (|Error| in Viable Cell Counts)
    7. Response 7 = EDCC (|Error| in Dead   Cell Counts)
    8. Response 8 = EV   (|Error| in Viability (%))
    9. Factor   1 = Cell Condition     (11 levels:  1 to 11)
                                                   1 = Bead Spiked	
                                                   2 = FPTB Spike-in	
                                                   3 = Heat Spike-in	
                                                   4 = LF Spike-in 50	
                                                   5 = LFP	
                                                   6 = Healthy	
                                                   7 = OG	
                                                   8 = Heat Comp (2hr)	
                                                   9 = Heat Comp (4hr)	
                                                  10 = H2O2	
                                                  11 = DMSO THAW
   10. Factor   2 = Images             (50 levels:  1 to 50???)
   11. Factor   3 = DEX Image Protocol (70 levels:  1 to 64 = core 2**(8-2) design,
                                                        65 = "center point" #1),
                                                        66 = "center point" #2)
                                                        67 = Laura)
                                                        68 = Sumona)
                                                        69 = H)
                                                        70 = F)
   12. Factor   4 = Protocol Factor 1 = Min Diameter        (2 levels:   5 and   8)
   13. Factor   5 = Protocol Factor 2 = Max Diameter        (2 levels:  30 and  60)
   14. Factor   6 = Protocol Factor 3 = Cell Brightness (%) (2 levels:  75 and  90)
   15. Factor   7 = Protocol Factor 4 = Cell Sharpness      (2 levels:  60 and 100)
   16. Factor   8 = Protocol Factor 5 = VCS Brightness (%)  (2 levels:  65 and  85)
   17. Factor   9 = Protocol Factor 6 = VCS Area (%)        (2 levels:   5 and  20)
   18. Factor  10 = Protocol Factor 7 = Min Circularity     (2 levels: 0.1 and 0.5)
   19. Factor  11 = Protocol Factor 8 = De-cluster Degree   (2 levels: Low and Med)

Experiment Design (Core): 2**(8-2) (k=8,n=64)    Resolution = 5 = 4+1 (thus the 8 main effects are confounded with 
                                                              some 4-level interactions and higher, but
                                                              not with any of the 28 2-level or 56 3-level interactions)

To read this data file into dataplot:
   skip 60; read     sarkar66_allresponses_040219      y1 to y8   x9 x10 x11   x1 to x8
   let cond = x9; let image = x10; let prot = x11
 

 

Y1	Y2	Y3	   Y4	  Y5	Y6	Y7	Y8		X10	X11	X9		X1	X2	X3	X4	X5	X6	X7	X8
30	20	10	66.66666667	1	1	2	5.376344086		5	21	64		8	60	90	100	85	20	0.5	2
33	13	20	39.39393939	2	0.5	1.5	0.905046011		5	22	64		8	60	90	100	85	20	0.5	2
28	14	14	50	0.75	0	0.75	1.424501425		5	28	64		8	60	90	100	85	20	0.5	2
35	13	22	37.14285714	1.75	1	2.75	4.83223516		5	31	64		8	60	90	100	85	20	0.5	2
39	24	15	61.53846154	2.75	1.25	1.5	1.246947497		5	39	64		8	60	90	100	85	20	0.5	2
26	8	18	30.76923077	1	0	1	1.230769231		5	41	64		8	60	90	100	85	20	0.5	2
34	12	22	35.29411765	2.75	1	1.75	0.161541889		5	44	64		8	60	90	100	85	20	0.5	2
25	11	14	44	1.75	0	1.75	3.327898551		5	5	65		5	50	85	100	75	5	0	2
26	12	14	46.15384615	1.5	2.25	0.75	6.362179487		5	9	65		5	50	85	100	75	5	0	2
29	16	13	55.17241379	1.5	0.75	2.25	5.779054917		5	13	65		5	50	85	100	75	5	0	2
31	20	11	64.51612903	0	1	1	3.225806452		5	21	65		5	50	85	100	75	5	0	2
32	12	20	37.5	1	0.5	1.5	2.798985405		5	22	65		5	50	85	100	75	5	0	2
31	16	15	51.61290323	3.75	2	1.75	0.188401801		5	28	65		5	50	85	100	75	5	0	2
37	15	22	40.54054054	3.75	1	2.75	1.434551762		5	31	65		5	50	85	100	75	5	0	2
41	25	16	60.97560976	4.75	2.25	2.5	1.809799279		5	39	65		5	50	85	100	75	5	0	2
26	8	18	30.76923077	1	0	1	1.230769231		5	41	65		5	50	85	100	75	5	0	2
36	14	22	38.88888889	4.75	3	1.75	3.756313131		5	44	65		5	50	85	100	75	5	0	2
23	11	12	47.82608696	0.25	0	0.25	0.498188406		5	5	66		1000	1000	1000	1000	1000	1000	1000	1000
24	9	15	37.5	0.5	0.75	0.25	2.291666667		5	9	66		1000	1000	1000	1000	1000	1000	1000	1000
27	17	10	62.96296296	0.5	0.25	0.75	2.011494253		5	13	66		1000	1000	1000	1000	1000	1000	1000	1000
31	19	12	61.29032258	0	0	0	0		5	21	66		1000	1000	1000	1000	1000	1000	1000	1000
31	13	18	41.93548387	0	0.5	0.5	1.636498466		5	22	66		1000	1000	1000	1000	1000	1000	1000	1000
28	14	14	50	0.75	0	0.75	1.424501425		5	28	66		1000	1000	1000	1000	1000	1000	1000	1000
33	13	20	39.39393939	0.25	1	0.75	2.581152909		5	31	66		1000	1000	1000	1000	1000	1000	1000	1000
35	22	13	62.85714286	1.25	0.75	0.5	0.071733822		5	39	66		1000	1000	1000	1000	1000	1000	1000	1000
25	8	17	32	0	0	0	0		5	41	66		1000	1000	1000	1000	1000	1000	1000	1000
30	10	20	33.33333333	1.25	1	0.25	1.799242424		5	44	66		1000	1000	1000	1000	1000	1000	1000	1000
23	11	12	47.82608696	0.25	0	0.25	0.498188406		5	5	67		1000	1000	1000	1000	1000	1000	1000	1000
24	10	14	41.66666667	0.5	0.25	0.75	1.875		5	9	67		1000	1000	1000	1000	1000	1000	1000	1000
27	16	11	59.25925926	0.5	0.75	0.25	1.692209451		5	13	67		1000	1000	1000	1000	1000	1000	1000	1000
31	19	12	61.29032258	0	0	0	0		5	21	67		1000	1000	1000	1000	1000	1000	1000	1000
29	11	18	37.93103448	2	1.5	0.5	2.367950922		5	22	67		1000	1000	1000	1000	1000	1000	1000	1000
26	14	12	53.84615385	1.25	0	1.25	2.421652422		5	28	67		1000	1000	1000	1000	1000	1000	1000	1000
31	13	18	41.93548387	2.25	1	1.25	0.039608432		5	31	67		1000	1000	1000	1000	1000	1000	1000	1000
36	23	13	63.88888889	0.25	0.25	0.5	1.103479853		5	39	67		1000	1000	1000	1000	1000	1000	1000	1000
25	8	17	32	0	0	0	0		5	41	67		1000	1000	1000	1000	1000	1000	1000	1000
32	12	20	37.5	0.75	1	0.25	2.367424242		5	44	67		1000	1000	1000	1000	1000	1000	1000	1000
24	11	13	45.83333333	0.75	0	0.75	1.494565217		5	5	68		1000	1000	1000	1000	1000	1000	1000	1000
25	10	15	40	0.5	0.25	0.25	0.208333333		5	9	68		1000	1000	1000	1000	1000	1000	1000	1000
29	17	12	58.62068966	1.5	0.25	1.25	2.330779055		5	13	68		1000	1000	1000	1000	1000	1000	1000	1000
31	19	12	61.29032258	0	0	0	0		5	21	68		1000	1000	1000	1000	1000	1000	1000	1000
33	13	20	39.39393939	2	0.5	1.5	0.905046011		5	22	68		1000	1000	1000	1000	1000	1000	1000	1000
28	14	14	50	0.75	0	0.75	1.424501425		5	28	68		1000	1000	1000	1000	1000	1000	1000	1000
37	17	20	45.94594595	3.75	3	0.75	3.970853643		5	31	68		1000	1000	1000	1000	1000	1000	1000	1000
39	24	15	61.53846154	2.75	1.25	1.5	1.246947497		5	39	68		1000	1000	1000	1000	1000	1000	1000	1000
25	8	17	32	0	0	0	0		5	41	68		1000	1000	1000	1000	1000	1000	1000	1000
33	12	21	36.36363636	1.75	1	0.75	1.231060606		5	44	68		1000	1000	1000	1000	1000	1000	1000	1000
23	11	12	47.82608696	0.25	0	0.25	0.498188406		5	5	69		1000	1000	1000	1000	1000	1000	1000	1000
25	10	15	40	0.5	0.25	0.25	0.208333333		5	9	69		1000	1000	1000	1000	1000	1000	1000	1000
27	17	10	62.96296296	0.5	0.25	0.75	2.011494253		5	13	69		1000	1000	1000	1000	1000	1000	1000	1000
31	19	12	61.29032258	0	0	0	0		5	21	69		1000	1000	1000	1000	1000	1000	1000	1000
31	13	18	41.93548387	0	0.5	0.5	1.636498466		5	22	69		1000	1000	1000	1000	1000	1000	1000	1000
27	14	13	51.85185185	0.25	0	0.25	0.427350427		5	28	69		1000	1000	1000	1000	1000	1000	1000	1000
32	13	19	40.625	1.25	1	0.25	1.350092303		5	31	69		1000	1000	1000	1000	1000	1000	1000	1000
35	22	13	62.85714286	1.25	0.75	0.5	0.071733822		5	39	69		1000	1000	1000	1000	1000	1000	1000	1000
25	8	17	32	0	0	0	0		5	41	69		1000	1000	1000	1000	1000	1000	1000	1000
30	10	20	33.33333333	1.25	1	0.25	1.799242424		5	44	69		1000	1000	1000	1000	1000	1000	1000	1000
23.25	11	12.25	47.32789855	0	0	0	0		5	5	70		1000	1000	1000	1000	1000	1000	1000	1000
24.5	9.75	14.75	39.79166667	0	0	0	0		5	9	70		1000	1000	1000	1000	1000	1000	1000	1000
27.5	16.75	10.75	60.95146871	0	0	0	0		5	13	70		1000	1000	1000	1000	1000	1000	1000	1000
31	19	12	61.29032258	0	0	0	0		5	21	70		1000	1000	1000	1000	1000	1000	1000	1000
31	12.5	18.5	40.2989854	0	0	0	0		5	22	70		1000	1000	1000	1000	1000	1000	1000	1000
27.25	14	13.25	51.42450142	0	0	0	0		5	28	70		1000	1000	1000	1000	1000	1000	1000	1000
33.25	14	19.25	41.9750923	0	0	0	0		5	31	70		1000	1000	1000	1000	1000	1000	1000	1000
36.25	22.75	13.5	62.78540904	0	0	0	0		5	39	70		1000	1000	1000	1000	1000	1000	1000	1000
25	8	17	32	0	0	0	0		5	41	70		1000	1000	1000	1000	1000	1000	1000	1000
31.25	11	20.25	35.13257576	0	0	0	0		5	44	70		1000	1000	1000	1000	1000	1000	1000	1000
13	13	0	100	0.5	0.5	0	0		6	3	1		5	30	75	60	65	5	0.5	2
14	14	0	100	2	2	0	0		6	5	1		5	30	75	60	65	5	0.5	2
9	9	0	100	0.5	0.5	0	0		6	8	1		5	30	75	60	65	5	0.5	2
6	6	0	100	0.25	0.25	0	0		6	11	1		5	30	75	60	65	5	0.5	2
12	11	1	91.66666667	4.5	3.5	1	3.799019608		6	18	1		5	30	75	60	65	5	0.5	2
9	9	0	100	3.75	2.75	1	8.362470862		6	25	1		5	30	75	60	65	5	0.5	2
12	12	0	100	1.5	1.25	0.25	1.785714286		6	26	1		5	30	75	60	65	5	0.5	2
5	5	0	100	2.25	2.25	0	0		6	39	1		5	30	75	60	65	5	0.5	2
14	14	0	100	3.75	2.75	1	5.645854833		6	42	1		5	30	75	60	65	5	0.5	2
12	12	0	100	1.75	0	1.75	12.63736264		6	46	1		5	30	75	60	65	5	0.5	2
13	13	0	100	0.5	0.5	0	0		6	3	2		8	30	75	60	65	5	0.1	1
13	13	0	100	1	1	0	0		6	5	2		8	30	75	60	65	5	0.1	1
9	9	0	100	0.5	0.5	0	0		6	8	2		8	30	75	60	65	5	0.1	1
6	6	0	100	0.25	0.25	0	0		6	11	2		8	30	75	60	65	5	0.1	1
12	11	1	91.66666667	4.5	3.5	1	3.799019608		6	18	2		8	30	75	60	65	5	0.1	1
9	9	0	100	3.75	2.75	1	8.362470862		6	25	2		8	30	75	60	65	5	0.1	1
12	12	0	100	1.5	1.25	0.25	1.785714286		6	26	2		8	30	75	60	65	5	0.1	1
5	5	0	100	2.25	2.25	0	0		6	39	2		8	30	75	60	65	5	0.1	1
13	13	0	100	4.75	3.75	1	5.645854833		6	42	2		8	30	75	60	65	5	0.1	1
13	13	0	100	0.75	1	1.75	12.63736264		6	46	2		8	30	75	60	65	5	0.1	1
13	13	0	100	0.5	0.5	0	0		6	3	3		5	60	75	60	65	5	0.1	1
13	13	0	100	1	1	0	0		6	5	3		5	60	75	60	65	5	0.1	1
9	9	0	100	0.5	0.5	0	0		6	8	3		5	60	75	60	65	5	0.1	1
6	6	0	100	0.25	0.25	0	0		6	11	3		5	60	75	60	65	5	0.1	1
12	11	1	91.66666667	4.5	3.5	1	3.799019608		6	18	3		5	60	75	60	65	5	0.1	1
9	9	0	100	3.75	2.75	1	8.362470862		6	25	3		5	60	75	60	65	5	0.1	1
12	12	0	100	1.5	1.25	0.25	1.785714286		6	26	3		5	60	75	60	65	5	0.1	1
5	5	0	100	2.25	2.25	0	0		6	39	3		5	60	75	60	65	5	0.1	1
13	13	0	100	4.75	3.75	1	5.645854833		6	42	3		5	60	75	60	65	5	0.1	1
13	13	0	100	0.75	1	1.75	12.63736264		6	46	3		5	60	75	60	65	5	0.1	1
13	13	0	100	0.5	0.5	0	0		6	3	4		8	60	75	60	65	5	0.5	2
14	14	0	100	2	2	0	0		6	5	4		8	60	75	60	65	5	0.5	2
9	9	0	100	0.5	0.5	0	0		6	8	4		8	60	75	60	65	5	0.5	2
6	6	0	100	0.25	0.25	0	0		6	11	4		8	60	75	60	65	5	0.5	2
12	11	1	91.66666667	4.5	3.5	1	3.799019608		6	18	4		8	60	75	60	65	5	0.5	2
9	9	0	100	3.75	2.75	1	8.362470862		6	25	4		8	60	75	60	65	5	0.5	2
12	12	0	100	1.5	1.25	0.25	1.785714286		6	26	4		8	60	75	60	65	5	0.5	2
5	5	0	100	2.25	2.25	0	0		6	39	4		8	60	75	60	65	5	0.5	2
14	14	0	100	3.75	2.75	1	5.645854833		6	42	4		8	60	75	60	65	5	0.5	2
8	7	1	87.5	5.75	5	0.75	0.137362637		6	46	4		8	60	75	60	65	5	0.5	2
16	16	0	100	3.5	3.5	0	0		6	3	5		5	30	90	60	65	5	0.1	2
15	15	0	100	3	3	0	0		6	5	5		5	30	90	60	65	5	0.1	2
13	13	0	100	4.5	4.5	0	0		6	8	5		5	30	90	60	65	5	0.1	2
7	7	0	100	0.75	0.75	0	0		6	11	5		5	30	90	60	65	5	0.1	2
18	17	1	94.44444444	1.5	2.5	1	6.576797386		6	18	5		5	30	90	60	65	5	0.1	2
9	9	0	100	3.75	2.75	1	8.362470862		6	25	5		5	30	90	60	65	5	0.1	2
17	16	1	94.11764706	3.5	2.75	0.75	4.096638655		6	26	5		5	30	90	60	65	5	0.1	2
12	12	0	100	4.75	4.75	0	0		6	39	5		5	30	90	60	65	5	0.1	2
20	20	0	100	2.25	3.25	1	5.645854833		6	42	5		5	30	90	60	65	5	0.1	2
16	15	1	93.75	2.25	3	0.75	6.387362637		6	46	5		5	30	90	60	65	5	0.1	2
14	14	0	100	1.5	1.5	0	0		6	3	6		8	30	90	60	65	5	0.5	1
13	13	0	100	1	1	0	0		6	5	6		8	30	90	60	65	5	0.5	1
10	10	0	100	1.5	1.5	0	0		6	8	6		8	30	90	60	65	5	0.5	1
6	6	0	100	0.25	0.25	0	0		6	11	6		8	30	90	60	65	5	0.5	1
15	14	1	93.33333333	1.5	0.5	1	5.465686275		6	18	6		8	30	90	60	65	5	0.5	1
9	9	0	100	3.75	2.75	1	8.362470862		6	25	6		8	30	90	60	65	5	0.5	1
12	12	0	100	1.5	1.25	0.25	1.785714286		6	26	6		8	30	90	60	65	5	0.5	1
9	9	0	100	1.75	1.75	0	0		6	39	6		8	30	90	60	65	5	0.5	1
17	17	0	100	0.75	0.25	1	5.645854833		6	42	6		8	30	90	60	65	5	0.5	1
13	12	1	92.30769231	0.75	0	0.75	4.945054945		6	46	6		8	30	90	60	65	5	0.5	1
14	14	0	100	1.5	1.5	0	0		6	3	7		5	60	90	60	65	5	0.5	1
13	13	0	100	1	1	0	0		6	5	7		5	60	90	60	65	5	0.5	1
10	10	0	100	1.5	1.5	0	0		6	8	7		5	60	90	60	65	5	0.5	1
6	6	0	100	0.25	0.25	0	0		6	11	7		5	60	90	60	65	5	0.5	1
15	14	1	93.33333333	1.5	0.5	1	5.465686275		6	18	7		5	60	90	60	65	5	0.5	1
9	9	0	100	3.75	2.75	1	8.362470862		6	25	7		5	60	90	60	65	5	0.5	1
14	13	1	92.85714286	0.5	0.25	0.75	5.357142857		6	26	7		5	60	90	60	65	5	0.5	1
9	9	0	100	1.75	1.75	0	0		6	39	7		5	60	90	60	65	5	0.5	1
17	17	0	100	0.75	0.25	1	5.645854833		6	42	7		5	60	90	60	65	5	0.5	1
14	13	1	92.85714286	0.25	1	0.75	5.494505495		6	46	7		5	60	90	60	65	5	0.5	1
16	16	0	100	3.5	3.5	0	0		6	3	8		8	60	90	60	65	5	0.1	2
15	15	0	100	3	3	0	0		6	5	8		8	60	90	60	65	5	0.1	2
12	12	0	100	3.5	3.5	0	0		6	8	8		8	60	90	60	65	5	0.1	2
7	7	0	100	0.75	0.75	0	0		6	11	8		8	60	90	60	65	5	0.1	2
18	17	1	94.44444444	1.5	2.5	1	6.576797386		6	18	8		8	60	90	60	65	5	0.1	2
9	9	0	100	3.75	2.75	1	8.362470862		6	25	8		8	60	90	60	65	5	0.1	2
15	15	0	100	1.5	1.75	0.25	1.785714286		6	26	8		8	60	90	60	65	5	0.1	2
12	12	0	100	4.75	4.75	0	0		6	39	8		8	60	90	60	65	5	0.1	2
20	20	0	100	2.25	3.25	1	5.645854833		6	42	8		8	60	90	60	65	5	0.1	2
17	16	1	94.11764706	3.25	4	0.75	6.755009696		6	46	8		8	60	90	60	65	5	0.1	2
14	14	0	100	1.5	1.5	0	0		6	3	9		5	30	75	100	65	5	0.1	2
14	14	0	100	2	2	0	0		6	5	9		5	30	75	100	65	5	0.1	2
9	9	0	100	0.5	0.5	0	0		6	8	9		5	30	75	100	65	5	0.1	2
6	6	0	100	0.25	0.25	0	0		6	11	9		5	30	75	100	65	5	0.1	2
14	12	2	85.71428571	2.5	2.5	0	2.153361345		6	18	9		5	30	75	100	65	5	0.1	2
9	9	0	100	3.75	2.75	1	8.362470862		6	25	9		5	30	75	100	65	5	0.1	2
14	14	0	100	0.5	0.75	0.25	1.785714286		6	26	9		5	30	75	100	65	5	0.1	2
8	8	0	100	0.75	0.75	0	0		6	39	9		5	30	75	100	65	5	0.1	2
17	17	0	100	0.75	0.25	1	5.645854833		6	42	9		5	30	75	100	65	5	0.1	2
14	13	1	92.85714286	0.25	1	0.75	5.494505495		6	46	9		5	30	75	100	65	5	0.1	2
14	14	0	100	1.5	1.5	0	0		6	3	10		8	30	75	100	65	5	0.5	1
13	13	0	100	1	1	0	0		6	5	10		8	30	75	100	65	5	0.5	1
9	9	0	100	0.5	0.5	0	0		6	8	10		8	30	75	100	65	5	0.5	1
6	6	0	100	0.25	0.25	0	0		6	11	10		8	30	75	100	65	5	0.5	1
13	12	1	92.30769231	3.5	2.5	1	4.440045249		6	18	10		8	30	75	100	65	5	0.5	1
9	9	0	100	3.75	2.75	1	8.362470862		6	25	10		8	30	75	100	65	5	0.5	1
13	13	0	100	0.5	0.25	0.25	1.785714286		6	26	10		8	30	75	100	65	5	0.5	1
8	8	0	100	0.75	0.75	0	0		6	39	10		8	30	75	100	65	5	0.5	1
16	15	1	93.75	1.75	1.75	0	0.604145167		6	42	10		8	30	75	100	65	5	0.5	1
14	14	0	100	0.25	2	1.75	12.63736264		6	46	10		8	30	75	100	65	5	0.5	1
14	14	0	100	1.5	1.5	0	0		6	3	11		5	60	75	100	65	5	0.5	1
13	13	0	100	1	1	0	0		6	5	11		5	60	75	100	65	5	0.5	1
9	9	0	100	0.5	0.5	0	0		6	8	11		5	60	75	100	65	5	0.5	1
6	6	0	100	0.25	0.25	0	0		6	11	11		5	60	75	100	65	5	0.5	1
14	12	2	85.71428571	2.5	2.5	0	2.153361345		6	18	11		5	60	75	100	65	5	0.5	1
9	9	0	100	3.75	2.75	1	8.362470862		6	25	11		5	60	75	100	65	5	0.5	1
14	14	0	100	0.5	0.75	0.25	1.785714286		6	26	11		5	60	75	100	65	5	0.5	1
8	8	0	100	0.75	0.75	0	0		6	39	11		5	60	75	100	65	5	0.5	1
16	15	1	93.75	1.75	1.75	0	0.604145167		6	42	11		5	60	75	100	65	5	0.5	1
14	14	0	100	0.25	2	1.75	12.63736264		6	46	11		5	60	75	100	65	5	0.5	1
14	14	0	100	1.5	1.5	0	0		6	3	12		8	60	75	100	65	5	0.1	2
14	14	0	100	2	2	0	0		6	5	12		8	60	75	100	65	5	0.1	2
9	9	0	100	0.5	0.5	0	0		6	8	12		8	60	75	100	65	5	0.1	2
6	6	0	100	0.25	0.25	0	0		6	11	12		8	60	75	100	65	5	0.1	2
13	12	1	92.30769231	3.5	2.5	1	4.440045249		6	18	12		8	60	75	100	65	5	0.1	2
9	9	0	100	3.75	2.75	1	8.362470862		6	25	12		8	60	75	100	65	5	0.1	2
13	13	0	100	0.5	0.25	0.25	1.785714286		6	26	12		8	60	75	100	65	5	0.1	2
8	8	0	100	0.75	0.75	0	0		6	39	12		8	60	75	100	65	5	0.1	2
17	17	0	100	0.75	0.25	1	5.645854833		6	42	12		8	60	75	100	65	5	0.1	2
14	13	1	92.85714286	0.25	1	0.75	5.494505495		6	46	12		8	60	75	100	65	5	0.1	2
18	17	1	94.44444444	5.5	4.5	1	5.555555556		6	3	13		5	30	90	100	65	5	0.5	2
15	15	0	100	3	3	0	0		6	5	13		5	30	90	100	65	5	0.5	2
14	14	0	100	5.5	5.5	0	0		6	8	13		5	30	90	100	65	5	0.5	2
8	8	0	100	1.75	1.75	0	0		6	11	13		5	30	90	100	65	5	0.5	2
19	18	1	94.73684211	2.5	3.5	1	6.869195046		6	18	13		5	30	90	100	65	5	0.5	2
11	11	0	100	1.75	0.75	1	8.362470862		6	25	13		5	30	90	100	65	5	0.5	2
17	16	1	94.11764706	3.5	2.75	0.75	4.096638655		6	26	13		5	30	90	100	65	5	0.5	2
14	14	0	100	6.75	6.75	0	0		6	39	13		5	30	90	100	65	5	0.5	2
22	22	0	100	4.25	5.25	1	5.645854833		6	42	13		5	30	90	100	65	5	0.5	2
19	18	1	94.73684211	5.25	6	0.75	7.374204743		6	46	13		5	30	90	100	65	5	0.5	2
15	15	0	100	2.5	2.5	0	0		6	3	14		8	30	90	100	65	5	0.1	1
13	13	0	100	1	1	0	0		6	5	14		8	30	90	100	65	5	0.1	1
11	11	0	100	2.5	2.5	0	0		6	8	14		8	30	90	100	65	5	0.1	1
7	7	0	100	0.75	0.75	0	0		6	11	14		8	30	90	100	65	5	0.1	1
16	15	1	93.75	0.5	0.5	1	5.882352941		6	18	14		8	30	90	100	65	5	0.1	1
11	11	0	100	1.75	0.75	1	8.362470862		6	25	14		8	30	90	100	65	5	0.1	1
12	12	0	100	1.5	1.25	0.25	1.785714286		6	26	14		8	30	90	100	65	5	0.1	1
11	11	0	100	3.75	3.75	0	0		6	39	14		8	30	90	100	65	5	0.1	1
19	19	0	100	1.25	2.25	1	5.645854833		6	42	14		8	30	90	100	65	5	0.1	1
15	14	1	93.33333333	1.25	2	0.75	5.970695971		6	46	14		8	30	90	100	65	5	0.1	1
16	15	1	93.75	3.5	2.5	1	6.25		6	3	15		5	60	90	100	65	5	0.1	1
13	13	0	100	1	1	0	0		6	5	15		5	60	90	100	65	5	0.1	1
11	11	0	100	2.5	2.5	0	0		6	8	15		5	60	90	100	65	5	0.1	1
7	7	0	100	0.75	0.75	0	0		6	11	15		5	60	90	100	65	5	0.1	1
16	15	1	93.75	0.5	0.5	1	5.882352941		6	18	15		5	60	90	100	65	5	0.1	1
11	11	0	100	1.75	0.75	1	8.362470862		6	25	15		5	60	90	100	65	5	0.1	1
14	13	1	92.85714286	0.5	0.25	0.75	5.357142857		6	26	15		5	60	90	100	65	5	0.1	1
11	11	0	100	3.75	3.75	0	0		6	39	15		5	60	90	100	65	5	0.1	1
19	19	0	100	1.25	2.25	1	5.645854833		6	42	15		5	60	90	100	65	5	0.1	1
17	16	1	94.11764706	3.25	4	0.75	6.755009696		6	46	15		5	60	90	100	65	5	0.1	1
17	17	0	100	4.5	4.5	0	0		6	3	16		8	60	90	100	65	5	0.5	2
15	15	0	100	3	3	0	0		6	5	16		8	60	90	100	65	5	0.5	2
13	13	0	100	4.5	4.5	0	0		6	8	16		8	60	90	100	65	5	0.5	2
8	8	0	100	1.75	1.75	0	0		6	11	16		8	60	90	100	65	5	0.5	2
19	18	1	94.73684211	2.5	3.5	1	6.869195046		6	18	16		8	60	90	100	65	5	0.5	2
11	11	0	100	1.75	0.75	1	8.362470862		6	25	16		8	60	90	100	65	5	0.5	2
15	15	0	100	1.5	1.75	0.25	1.785714286		6	26	16		8	60	90	100	65	5	0.5	2
14	14	0	100	6.75	6.75	0	0		6	39	16		8	60	90	100	65	5	0.5	2
22	22	0	100	4.25	5.25	1	5.645854833		6	42	16		8	60	90	100	65	5	0.5	2
19	18	1	94.73684211	5.25	6	0.75	7.374204743		6	46	16		8	60	90	100	65	5	0.5	2
13	13	0	100	0.5	0.5	0	0		6	3	17		5	30	75	60	85	5	0.5	1
13	13	0	100	1	1	0	0		6	5	17		5	30	75	60	85	5	0.5	1
9	9	0	100	0.5	0.5	0	0		6	8	17		5	30	75	60	85	5	0.5	1
6	6	0	100	0.25	0.25	0	0		6	11	17		5	30	75	60	85	5	0.5	1
12	11	1	91.66666667	4.5	3.5	1	3.799019608		6	18	17		5	30	75	60	85	5	0.5	1
9	9	0	100	3.75	2.75	1	8.362470862		6	25	17		5	30	75	60	85	5	0.5	1
12	12	0	100	1.5	1.25	0.25	1.785714286		6	26	17		5	30	75	60	85	5	0.5	1
5	5	0	100	2.25	2.25	0	0		6	39	17		5	30	75	60	85	5	0.5	1
13	13	0	100	4.75	3.75	1	5.645854833		6	42	17		5	30	75	60	85	5	0.5	1
13	13	0	100	0.75	1	1.75	12.63736264		6	46	17		5	30	75	60	85	5	0.5	1
13	13	0	100	0.5	0.5	0	0		6	3	18		8	30	75	60	85	5	0.1	2
14	14	0	100	2	2	0	0		6	5	18		8	30	75	60	85	5	0.1	2
9	9	0	100	0.5	0.5	0	0		6	8	18		8	30	75	60	85	5	0.1	2
6	6	0	100	0.25	0.25	0	0		6	11	18		8	30	75	60	85	5	0.1	2
12	11	1	91.66666667	4.5	3.5	1	3.799019608		6	18	18		8	30	75	60	85	5	0.1	2
9	9	0	100	3.75	2.75	1	8.362470862		6	25	18		8	30	75	60	85	5	0.1	2
12	12	0	100	1.5	1.25	0.25	1.785714286		6	26	18		8	30	75	60	85	5	0.1	2
5	5	0	100	2.25	2.25	0	0		6	39	18		8	30	75	60	85	5	0.1	2
14	14	0	100	3.75	2.75	1	5.645854833		6	42	18		8	30	75	60	85	5	0.1	2
12	12	0	100	1.75	0	1.75	12.63736264		6	46	18		8	30	75	60	85	5	0.1	2
13	13	0	100	0.5	0.5	0	0		6	3	19		5	60	75	60	85	5	0.1	2
14	14	0	100	2	2	0	0		6	5	19		5	60	75	60	85	5	0.1	2
9	9	0	100	0.5	0.5	0	0		6	8	19		5	60	75	60	85	5	0.1	2
6	6	0	100	0.25	0.25	0	0		6	11	19		5	60	75	60	85	5	0.1	2
12	11	1	91.66666667	4.5	3.5	1	3.799019608		6	18	19		5	60	75	60	85	5	0.1	2
9	9	0	100	3.75	2.75	1	8.362470862		6	25	19		5	60	75	60	85	5	0.1	2
12	12	0	100	1.5	1.25	0.25	1.785714286		6	26	19		5	60	75	60	85	5	0.1	2
5	5	0	100	2.25	2.25	0	0		6	39	19		5	60	75	60	85	5	0.1	2
14	14	0	100	3.75	2.75	1	5.645854833		6	42	19		5	60	75	60	85	5	0.1	2
12	12	0	100	1.75	0	1.75	12.63736264		6	46	19		5	60	75	60	85	5	0.1	2
13	13	0	100	0.5	0.5	0	0		6	3	20		8	60	75	60	85	5	0.5	1
13	13	0	100	1	1	0	0		6	5	20		8	60	75	60	85	5	0.5	1
9	9	0	100	0.5	0.5	0	0		6	8	20		8	60	75	60	85	5	0.5	1
6	6	0	100	0.25	0.25	0	0		6	11	20		8	60	75	60	85	5	0.5	1
